timestamp,x,y,z,qx,qy,qz,qw,relative_time
1743161065.2616553,-8.395280838012695,28.975093841552734,9.965804100036621,-0.0025485621421731976,0.004318693230410532,-0.608716744042215,0.793371760070175,51.79959535598755
1743161065.4616878,-8.196908950805664,29.030630111694336,9.974090576171875,-0.0020806505465013475,0.004769090834892581,-0.6114772572525574,0.7912449668740424,51.99962782859802
1743161065.6616468,-7.9959516525268555,29.084108352661133,9.982453346252441,-0.0018857288630822404,0.004800790286374648,-0.6141777796924004,0.7891508532905741,52.19958686828613
1743161065.8616505,-7.793718338012695,29.137218475341797,9.989960670471191,-0.0016764898458331448,0.0046249704272721525,-0.6169053182621389,0.7870220528507813,52.399590492248535
1743161066.0616868,-7.592428684234619,29.190340042114258,9.996516227722168,-0.0014577320616295398,0.004630385474125167,-0.61962348442644,0.7848841644967783,52.599626779556274
1743161066.2616894,-7.456113338470459,29.22557258605957,10.00192928314209,-0.0014061367457903632,0.0048429349946158915,-0.6215068479622856,0.7833925137709928,52.79962944984436
1743161066.4616747,-7.202111721038818,29.28852653503418,10.01225757598877,-0.0012236427027355885,0.005006788935372215,-0.6249536699170672,0.7806449080330071,52.99961471557617
1743161066.6616707,-7.012481212615967,29.333051681518555,10.041370391845703,-0.0012331576830591766,0.004857603908895079,-0.6276079098488893,0.7785135419038112,53.19961071014404
1743161066.8616402,-6.816545009613037,29.38033676147461,10.060789108276367,-0.0011104066331324672,0.005082734922210815,-0.6302890816169098,0.7763431899397427,53.399580240249634
1743161067.0616608,-6.617885112762451,29.427213668823242,10.05527114868164,-0.0008430268615432286,0.005438397853451202,-0.6329084239581648,0.7742071033635135,53.59960079193115
1743161067.2616394,-6.418732166290283,29.470998764038086,10.036062240600586,-0.0007344384698051956,0.005658652344685325,-0.6354729648596436,0.7721021316981976,53.79957938194275
1743161067.4616857,-6.220077037811279,29.51181983947754,10.014473915100098,-0.0008535222500030756,0.005684194158063561,-0.6380254939092967,0.7699938304318492,53.99962568283081
1743161067.661649,-6.021686553955078,29.55120277404785,9.994531631469727,-0.0010814914255120884,0.005691324713359871,-0.640609058844522,0.7678454738543474,54.199589014053345
1743161067.861668,-5.822647571563721,29.591890335083008,9.976759910583496,-0.0009822739574865229,0.005742386772783708,-0.6432286277250878,0.7656520096122267,54.39960813522339
1743161068.0616274,-5.623855113983154,29.631099700927734,9.962605476379395,-0.0006682896496118541,0.00615377047193353,-0.6458742538947455,0.7634188325020966,54.59956741333008
1743161068.2616484,-5.425056457519531,29.667957305908203,9.952025413513184,-0.0005365530891459746,0.006250975592578826,-0.6484506275239437,0.761230968522472,54.799588441848755
1743161068.4616184,-5.226874351501465,29.703941345214844,9.946030616760254,-0.0004090947630762052,0.0063669107068479135,-0.6509799494651355,0.7590680712822337,54.999558448791504
1743161068.6616454,-5.0297532081604,29.737018585205078,9.943411827087402,-0.00035368351108552284,0.0065765405702624975,-0.6534934979482722,0.7569034987047674,55.19958543777466
1743161068.861661,-4.831827640533447,29.766826629638672,9.942306518554688,-0.00036173388842335717,0.0064651230713181716,-0.6560153282871412,0.7547198546783498,55.399600982666016
1743161069.0616314,-4.632596969604492,29.79351806640625,9.942302703857422,-0.0006032626599878612,0.006328378609141337,-0.6585496393615256,0.7525104958059845,55.59957146644592
1743161069.2616339,-4.432778358459473,29.819557189941406,9.945606231689453,-0.0006329039129282896,0.005968637970307523,-0.6610530989427998,0.7503151296873248,55.79957389831543
1743161069.4615924,-4.233473300933838,29.84577178955078,9.951554298400879,-0.0005942957533310406,0.005973471357723863,-0.6635516405136885,0.748106474140494,55.99953246116638
1743161069.6615884,-4.035889625549316,29.869609832763672,9.958616256713867,-0.0006049827782427113,0.006185747088335394,-0.6660543282807996,0.7458774037139156,56.19952845573425
