timestamp,x,y,z,qx,qy,qz,qw,relative_time,drone_id
1743543310.6283836,0.028450332581996918,-0.018490349873900414,0.0998024046421051,0.00044125536035003805,-0.0027589640667052577,0.039884194948586804,-0.9992004150226288,0.0,drone1
1743543310.8284104,0.030360311269760132,-0.020029272884130478,0.09596836566925049,0.0004048151292730682,-0.0027665004500546115,0.03990556340078183,-0.999199614232507,0.2000267505645752,drone1
1743543311.0284073,0.03243844583630562,-0.023230478167533875,0.08944627642631531,0.00034216737863835466,-0.002783997730677522,0.03991719593097076,-0.999199108470325,0.4000236988067627,drone1
1743543311.2283778,0.03258798271417618,-0.025524456053972244,0.0804414451122284,0.0003367136422954957,-0.002767840011901912,0.03989704973738262,-0.9991999514072951,0.5999941825866699,drone1
1743543311.428385,0.02960561215877533,-0.026478983461856842,0.07102763652801514,0.0003449899827176319,-0.002723928511063815,0.03983901352698316,-0.9992023537776603,0.8000013828277588,drone1
1743543311.6284056,0.026485027745366096,-0.026878073811531067,0.061287641525268555,0.00031167857891615174,-0.002669552408721618,0.03978443335816151,-0.9992047561480254,1.0000219345092773,drone1
1743543311.8284018,0.025995418429374695,-0.02771730348467827,0.049481868743896484,0.00028480024945896394,-0.002674513389136379,0.0397846019455555,-0.9992046718543284,1.2000181674957275,drone1
1743543312.0284023,0.027545679360628128,-0.030490053817629814,0.03638759255409241,0.00022827350538982287,-0.002730128707606472,0.03980508531393184,-0.9992037446236611,1.4000186920166016,drone1
1743543312.2284067,0.028514210134744644,-0.03471461310982704,0.022359788417816162,0.00019664509439655577,-0.002764611909041844,0.0398047481391437,-0.9992036603299641,1.6000230312347412,drone1
1743543312.4283812,0.029087699949741364,-0.039446212351322174,0.006946384906768799,0.00017377532535945895,-0.002772530742114209,0.039787130756466116,-0.9992043346795403,1.7999975681304932,drone1
1743543312.6283946,0.029136238619685173,-0.045502614229917526,-0.007081210613250732,0.00016026256828209783,-0.0027632035292934594,0.03977212647839634,-0.9992050090291165,2.0000109672546387,drone1
1743543312.8283937,0.028669752180576324,-0.04970801994204521,-0.016056984663009644,0.0001342039621012217,-0.0027476928304969424,0.039767068856574994,-0.9992051776165105,2.200010061264038,drone1
1743543313.0283742,0.028194408863782883,-0.055128857493400574,-0.023065894842147827,0.00013333789375516092,-0.0027464291659041874,0.03976664738808988,-0.9992052619102074,2.3999905586242676,drone1
1743543313.2283692,0.027073916047811508,-0.05721725896000862,0.0020254850387573242,0.0001502315360184417,-0.0027381160293076675,0.039801882153444934,-0.9992038289173582,2.5999855995178223,drone1
1743543313.428362,0.026742957532405853,-0.059054743498563766,0.03285425901412964,0.00018837007106343532,-0.0027242530911881866,0.039830837038371925,-0.9992026909524484,2.799978256225586,drone1
1743543313.628372,0.027023708447813988,-0.061702910810709,0.05673372745513916,0.000206997743334298,-0.0027359296615411645,0.03982000529830465,-0.999203154567782,2.999988317489624,drone1
1743543313.8283994,0.027588974684476852,-0.06317732483148575,0.07155969738960266,0.00019095732779917244,-0.002744012554514081,0.039814863382786336,-0.999203323155176,3.2000157833099365,drone1
1743543314.0283885,0.029026132076978683,-0.06471472233533859,0.07916569709777832,0.00016920535574631282,-0.0027785435827443455,0.039833576583525154,-0.9992024802182058,3.4000048637390137,drone1
1743543314.2283654,0.03208847716450691,-0.06495121866464615,0.08317255973815918,0.0001420272239018659,-0.002823607783425603,0.03981612778824167,-0.999203070274085,3.5999817848205566,drone1
1743543314.4283695,0.034568436443805695,-0.06356297433376312,0.08583292365074158,0.0001682096364502429,-0.0028415369869276867,0.03983298652764605,-0.9992023116308117,3.799985885620117,drone1
1743543314.6283636,0.03587506338953972,-0.06160183250904083,0.08729612827301025,0.00021553577288029407,-0.0028289866103306787,0.039878083655552676,-0.9992005414631744,3.9999799728393555,drone1
1743543314.8283656,0.03944960981607437,-0.05678338557481766,0.08705082535743713,0.0002448745892554322,-0.0028421222683591564,0.03988052817276633,-0.9992003728757803,4.199981927871704,drone1
1743543315.028359,0.045563582330942154,-0.05128774419426918,0.08468842506408691,0.00030220969670812214,-0.0028963581007211527,0.039873911117550065,-0.9992004993163258,4.399975299835205,drone1
1743543315.2283633,0.05143854767084122,-0.0478399395942688,0.07908040285110474,0.0003392501911041182,-0.002941201359719982,0.03986624039112113,-0.9992006679037198,4.599979639053345,drone1
1743543315.4283652,0.054820526391267776,-0.04747296869754791,0.06990891695022583,0.00027305395570620313,-0.0029327584898553895,0.039876271341066694,-0.9992003307289319,4.799981594085693,drone1
1743543315.6283464,0.0547889769077301,-0.04813588410615921,0.058671921491622925,0.00023198777873290882,-0.0029122583285941415,0.03989759764641321,-0.9991994877919614,4.99996280670166,drone1
1743543315.828346,0.05202808231115341,-0.0476154163479805,0.04580128192901611,0.00024627407865295887,-0.0028553339059602424,0.0398998314293843,-0.999199614232507,5.199962377548218,drone1
1743543316.028389,0.048863258212804794,-0.04816615208983421,0.03244924545288086,0.0002551726613170753,-0.002814628282105068,0.03988689234689141,-0.9992002464352348,5.400005340576172,drone1
1743543316.2283483,0.04605955258011818,-0.04833971709012985,0.021209031343460083,0.00023528741599015623,-0.00276910491126562,0.03988141325658501,-0.9992005836100228,5.599964618682861,drone1
1743543316.4283476,0.04416047781705856,-0.04941614717245102,0.012543439865112305,0.0001985834378377394,-0.0027497173609506084,0.039862152146815544,-0.9992013844001446,5.79996395111084,drone1
1743543316.6283612,0.044015392661094666,-0.04944522678852081,0.0027276277542114258,0.0001802890714059794,-0.0027670621062018575,0.03985574582584189,-0.9992016372812356,5.9999775886535645,drone1
1743543316.8283768,0.046104662120342255,-0.047598425298929214,-0.010415434837341309,0.00022492003211904788,-0.0028175713998293064,0.039883689186404614,-0.9992003307289317,6.199993133544922,drone1
1743543317.0283916,0.04877357557415962,-0.04367049038410187,-0.02379506826400757,0.0002514614337423387,-0.0028427046686584035,0.03989030624162082,-0.9992000357009923,6.400007963180542,drone1
1743543317.2283635,0.051456060260534286,-0.040281251072883606,-0.03717350959777832,0.00027875135351701567,-0.0028572596547377102,0.03990851368017756,-0.999199192764022,6.599979877471924,drone1
1743543317.4283638,0.05151806399226189,-0.03726603090763092,-0.05234892666339874,0.00026827234635180423,-0.002840216769825308,0.03991892395175972,-0.9991988977360824,6.799980163574219,drone1
1743543317.6283722,0.05104077607393265,-0.03583653271198273,-0.06690916419029236,0.0002852037726062303,-0.002813144087420202,0.03989279290568304,-0.9991999935541437,6.999988555908203,drone1
1743543317.8283577,0.0502830445766449,-0.03746873885393143,-0.08062116801738739,0.0002691500215448182,-0.0027926528988278755,0.039888831101922984,-0.9992002464352348,7.199974060058594,drone1
1743543318.0283487,0.04905257374048233,-0.040652189403772354,-0.08723270893096924,0.00022976634347135616,-0.002781590750500845,0.0399101574072695,-0.9991994034982645,7.399965047836304,drone1
1743543318.2283602,0.04779276251792908,-0.0414276085793972,-0.053314611315727234,0.00023523325070437466,-0.002758630596230028,0.039897471205867674,-0.9991999514072951,7.599976539611816,drone1
1743543318.4283462,0.04520554095506668,-0.04298068955540657,-0.009252309799194336,0.0002590511591968395,-0.002701648386315553,0.03986590321633304,-0.9992013422532959,7.799962520599365,drone1
1743543318.628348,0.04092477262020111,-0.04449274018406868,0.02736806869506836,0.00026829399600250423,-0.0026728385458164522,0.039833745170919255,-0.9992027330992969,7.999964475631714,drone1
1743543318.828342,0.03711307793855667,-0.04614603519439697,0.05409076809883118,0.00026319579137589253,-0.0026458386325794777,0.03983956143601375,-0.9992025645119028,8.199958324432373,drone1
1743543319.0283654,0.034082524478435516,-0.049932681024074554,0.07234403491020203,0.0002468270914035374,-0.0025793782385157985,0.03981060655108681,-0.9992039553579037,8.39998173713684,drone1
1743543319.2283823,0.02812526375055313,-0.05137089267373085,0.10007008910179138,0.007699494266689976,0.007144765390282714,0.027307701793481465,-0.9995719394922523,8.599998712539673,drone1
1743543319.428341,0.013674839399755001,-0.043553754687309265,0.1979084610939026,0.005990326969041875,0.0038119993724372065,-0.0006761197438116537,-0.9999745261892283,8.799957275390625,drone1
1743543319.6284103,-0.006860514171421528,-0.03041469305753708,0.36296266317367554,-0.002313200043119918,-0.0021342091687343886,-0.028499698963066478,-0.9995888825253538,9.00002670288086,drone1
1743543319.8283913,-0.02754790335893631,-0.02177497185766697,0.5327733159065247,-0.0036109436761983713,-0.005276611001587317,-0.045767431385373814,-0.9989317288633719,9.200007677078247,drone1
1743543320.0283616,-0.04433063045144081,-0.017250806093215942,0.6830506324768066,-0.0023994047745653233,-0.00743849087287867,-0.0481011445342705,-0.9988119053730553,9.399977922439575,drone1
