timestamp,x,y,z,qx,qy,qz,qw,relative_time,drone_id
1743146152.7779794,1.5761981010437012,-0.8770630359649658,-0.05039115250110626,0.0008890440584455997,-0.0016996270662585284,0.6427377644539057,-0.7660839515891906,0.0,drone1
1743146152.9779377,1.579920768737793,-0.8703529238700867,-0.05231443792581558,0.0009444206133725171,-0.0016864032867430767,0.642742163531219,-0.7660801425677564,0.19995832443237305,drone1
1743146153.1779478,1.5831440687179565,-0.8670202493667603,-0.055113181471824646,0.0009692555203804663,-0.0017104037355413482,0.6427459462108729,-0.7660768656502847,0.39996838569641113,drone1
1743146153.3779635,1.5858981609344482,-0.8669624924659729,-0.058474212884902954,0.0009397515328109198,-0.0017611212527104151,0.6427475161809799,-0.7660755485612688,0.5999841690063477,drone1
1743146153.5779235,1.58699369430542,-0.866876482963562,-0.061067938804626465,0.0009136817313734079,-0.0017632371562145638,0.642753216542241,-0.7660706911369779,0.7999441623687744,drone1
1743146153.777924,1.5865743160247803,-0.8631457686424255,-0.06037929654121399,0.000939837884459529,-0.0017353404699938441,0.6427523578002026,-0.7660714655853192,0.9999446868896484,drone1
1743146153.9779596,1.5853941440582275,-0.8583205342292786,-0.05893635004758835,0.0009545956199292312,-0.0016801584738100038,0.6427506877313304,-0.7660730513604945,1.1999802589416504,drone1
1743146154.1779187,1.586105227470398,-0.8551055192947388,-0.057533226907253265,0.0009667503141745207,-0.0016501537660397157,0.6427462201653882,-0.7660767602831634,1.3999392986297607,drone1
1743146154.3779337,1.5903905630111694,-0.8541660904884338,-0.055435702204704285,0.0009799583503603284,-0.001735596520330354,0.6427407305383697,-0.7660811540921207,1.59995436668396,drone1
1743146154.5779305,1.5965534448623657,-0.8556641936302185,-0.0522923469543457,0.0010222035277980706,-0.001804788762808305,0.6427449294181525,-0.7660775452682169,1.7999510765075684,drone1
1743146154.777982,1.6019285917282104,-0.8580434918403625,-0.04913350194692612,0.0010486641342420384,-0.0018698082203294864,0.6427508773921486,-0.766072271643797,2.00000262260437,drone1
1743146154.9779918,1.6052343845367432,-0.8593553900718689,-0.04727112501859665,0.0010344026532181328,-0.0018934104966546188,0.6427582162121456,-0.7660661129355584,2.200012445449829,drone1
1743146155.177972,1.6080377101898193,-0.8594726920127869,-0.049436189234256744,0.001008975591220412,-0.0018642978903179728,0.6427580370880395,-0.7660662920596646,2.3999927043914795,drone1
1743146155.3779714,1.608168363571167,-0.8597062230110168,-0.006817832589149475,0.0010127346044310093,-0.001835873751105391,0.6427768556558996,-0.7660505923585943,2.599992036819458,drone1
1743146155.578007,1.6083791255950928,-0.8603440523147583,0.0703672468662262,0.0009826630749726769,-0.0018153292204079175,0.6427775879573925,-0.7660501129381925,2.80002760887146,drone1
1743146155.7779727,1.607041835784912,-0.8589282631874084,0.1409461498260498,0.00097351243439813,-0.0017836207962569305,0.6427721510139346,-0.7660547912383772,2.999993324279785,drone1
1743146155.9780083,1.6045671701431274,-0.8557533621788025,0.1943640410900116,0.0009670205026384365,-0.0017399499111184376,0.6427467733427749,-0.7660762071057767,3.200028896331787,drone1
1743146156.177931,1.601401686668396,-0.8533783555030823,0.2336704134941101,0.0009559247685414989,-0.0016826200720218114,0.6427416788424611,-0.7660806272565143,3.399951696395874,drone1
1743146156.37793,1.5987282991409302,-0.8523420691490173,0.261467844247818,0.0009210728644997202,-0.0016822706318422628,0.6427372903018599,-0.7660843414475395,3.5999505519866943,drone1
1743146156.5780485,1.59673273563385,-0.8513801693916321,0.2792520821094513,0.0009269727235877057,-0.0017041430763810516,0.642750577095853,-0.7660730777022748,3.8000690937042236,drone1
1743146156.777986,1.5945641994476318,-0.8532352447509766,0.28881627321243286,0.0008804014849589614,-0.0016890001335332114,0.6427482958976773,-0.7660751060193595,4.000006675720215,drone1
1743146156.9779112,1.5940980911254883,-0.856225848197937,0.2931525707244873,0.0008672441361207523,-0.0017171253758572324,0.6427379593830801,-0.7660837566600163,4.199931859970093,drone1
1743146157.1779468,1.5933009386062622,-0.8587343692779541,0.29576557874679565,0.0008604820364766589,-0.001728665051270614,0.6427496077183372,-0.7660738784923965,4.399967432022095,drone1
1743146157.3779097,1.5906476974487305,-0.8615680932998657,0.2966923415660858,0.0008500718883715634,-0.0017058690803774424,0.642737453620898,-0.7660842624221984,4.599930286407471,drone1
1743146157.5779085,1.5888168811798096,-0.8630632758140564,0.2957499325275421,0.000831058432496118,-0.0017043308438838905,0.6427454562537589,-0.7660775241947927,4.799929141998291,drone1
1743146157.777935,1.5881285667419434,-0.8647452592849731,0.29419973492622375,0.0008012602401676301,-0.0017555495134235321,0.642758574460358,-0.7660663447432252,4.999955654144287,drone1
1743146157.9779308,1.5904016494750977,-0.8675031065940857,0.2901987135410309,0.000800638491834031,-0.0018201521534301924,0.6427571941510692,-0.7660673878777259,5.199951410293579,drone1
1743146158.1778882,1.5948688983917236,-0.8700733184814453,0.284767746925354,0.0008138635884384986,-0.0018765561201076265,0.6427519574051417,-0.7660716973929861,5.399908781051636,drone1
1743146158.3778918,1.5975216627120972,-0.8723526000976562,0.27834463119506836,0.0008153378637967132,-0.001899085956701509,0.6427591855896614,-0.7660654807328307,5.599912405014038,drone1
1743146158.5778809,1.5974971055984497,-0.8741276860237122,0.2732008695602417,0.0007870166221635036,-0.0018807698994600176,0.6427747219716937,-0.766052641749103,5.799901485443115,drone1
1743146158.777897,1.595983862876892,-0.8742069602012634,0.26798760890960693,0.0007666761579454413,-0.0018557424093425152,0.6427697381068573,-0.7660568669706663,5.999917507171631,drone1
1743146158.9778907,1.594778060913086,-0.8720072507858276,0.2620369791984558,0.0007762224191331589,-0.0018319892028479594,0.6427573890802436,-0.7660671929485515,6.19991135597229,drone1
1743146159.1778705,1.5938773155212402,-0.8669267296791077,0.254216730594635,0.0008464588250875478,-0.0017991413320620354,0.6427475635961845,-0.7660755854397612,6.399891138076782,drone1
1743146159.3778698,1.591705083847046,-0.8615056276321411,0.24577873945236206,0.0008816176520290784,-0.0017460585699744851,0.6427471368593434,-0.7660759278829053,6.599890470504761,drone1
1743146159.5778747,1.5875154733657837,-0.8598160743713379,0.23653939366340637,0.000841355557900031,-0.0017075575884959106,0.6427511355415958,-0.766072687843926,6.799895286560059,drone1
1743146159.7778714,1.58047354221344,-0.861268937587738,0.2260974943637848,0.0007971380808199123,-0.0016999454725281382,0.6427572257612056,-0.7660676934423776,6.999891996383667,drone1
1743146159.9779391,1.5750545263290405,-0.8623926639556885,0.21750622987747192,0.0007417276108508335,-0.0016923378428948268,0.6427701332335621,-0.7660569776061437,7.199959754943848,drone1
1743146160.1778843,1.5722246170043945,-0.8624307513237,0.20796996355056763,0.0007239706990556509,-0.0016959115169854584,0.642776971559733,-0.766051150804337,7.39990496635437,drone1
1743146160.3778608,1.573346495628357,-0.8625405430793762,0.2172277569770813,0.0007635227998870295,-0.001752564372327878,0.6427739369866402,-0.7660535953215506,7.599881410598755,drone1
1743146160.5778654,1.574124813079834,-0.8635024428367615,0.24768462777137756,0.0008037555064674082,-0.0018238714893341833,0.6427752488073001,-0.7660522835008907,7.799885988235474,drone1
1743146160.777873,1.573204755783081,-0.8631420731544495,0.274029016494751,0.0007754133560460703,-0.001847809787994514,0.6427737315207537,-0.766053463612649,7.999893665313721,drone1
1743146160.9778528,1.5726425647735596,-0.8598411083221436,0.2907188832759857,0.0008143127157929427,-0.0018414700211751961,0.6427863966487312,-0.7660428215334001,8.199873447418213,drone1
1743146161.1778605,1.5711071491241455,-0.8529755473136902,0.2993997037410736,0.0008457469796334501,-0.0017730828493582543,0.6427744901640269,-0.7660530421441639,8.39988112449646,drone1
1743146161.377863,1.5688738822937012,-0.8457947969436646,0.3035561740398407,0.0008561909604626435,-0.0017114854360547418,0.6427767977039829,-0.7660511560726931,8.599883556365967,drone1
1743146161.5778594,1.5686047077178955,-0.8393887877464294,0.30429789423942566,0.000849242122291505,-0.0016927747460168414,0.6427819080093649,-0.7660469729979784,8.799880027770996,drone1
1743146161.7778707,1.5710766315460205,-0.834195613861084,0.3029457628726959,0.000867677293770878,-0.00170972646367392,0.6427886936519751,-0.7660411145860354,8.99989128112793,drone1
1743146161.977972,1.5772784948349,-0.8322528004646301,0.2983502149581909,0.000884394199151829,-0.0017867813571458984,0.6428096511723972,-0.7660233602261002,9.199992656707764,drone1
1743146162.1779015,1.5843342542648315,-0.8320028781890869,0.2928558588027954,0.0008949330927082351,-0.001875293319854538,0.6427929452153186,-0.76603720019748,9.399922132492065,drone1
1743146162.377885,1.5899245738983154,-0.8319657444953918,0.28727665543556213,0.0009079145278447491,-0.001915659258220688,0.6427968964823665,-0.7660338389863112,9.599905729293823,drone1
1743146162.5778868,1.5945239067077637,-0.8313168883323669,0.28148236870765686,0.0009106130786023353,-0.001951592574662638,0.6427969755077074,-0.7660335913735762,9.799907445907593,drone1
1743146162.7778716,1.5966497659683228,-0.8326876163482666,0.27508363127708435,0.0009007263910630226,-0.0019572174914185407,0.6427896946396272,-0.7660397764235952,9.999892234802246,drone1
